ucsc_oclc
3577521
99687
76884
8218389
124538
125771
3683040
3298080
539053
197180
1282090
388721
18101485
2936981
18135930
8391254
3332985
8243260
18562652
2142334
2128999
2213615
626343
1924301
18049661
115529
18236825
10799859
348459
11569145
18562639
2462715
18155830
18607231
18426658
1995342
17949255
1995354
8391219
2547224
3763587
946815
2047453
3167091
18013995
2090151
5174757
10611689
632610
18052132
3069615
3362886
18557419
18623997
18105861
10825288
8391096
205967
2129117
2567804
2967337
17982169
3772753
3776148
19324710
39783842
18298668
17877913
3074091
18508653
1811759
6837328
18322023
20661974
17918819
18463559
18283015
113802
112426
19221898
18547830
17877857
18578408
237258424
7170384
35807603
17983518
18191472
18191719
18191261
18298655
9282129
3713212
18136219
14764236
18732740
3763574
6237699
17981165
18234357
18324403
19069036
18775944
12434475
18492552
17619100
18135540
18659856
1719251
10256072
14164752
237258438
100096
2646799
2895321
3168339
939212
663141
6343799
2985028
809183
3170519
3170509
3170501
2644288
253972406
790853
17205
2836266
2332217
3076395
28005
2818239
3168347
3340202
254013103
2965232
3202945
3340255
2794669
2913384
2966782
1145236
804980
853758
254009740
3072654
2930743
3204049
594562
2794658
1262174
2064936
800535
2464443
253952649
17211
2794744
52352
50242
2904763
3340121
3072695
3186452
3088924
2837585
253634714
2967058
102627
785835
2420618
2966868
3121103
922620
822402
2818105
3168333
6343636
2863575
11069628
5540969
2020037
2176358
2476302
5539680
2874374
2520975
73630
3076464
3076506
70319959
39728
3072675
2896312
4060477
3072699
6359531
7062250
3222941
7216234
3177874
2053675
6359717
994942
11098
4060506
1623507
75709
5535527
2490569
795495
28078287
651306
252314
3913165
363658
379488
393498
267829
445264
151401
737518
216542
216371
1421396
501140
4076052
663316
222001
4883144
3442943
133638
262383
624357
410085
4933025
4982839
234741
283224
4805070
1421361
4834224
13137998
2656688
133518
164132
1421304
4776065
503872
5007537
160794
127961
4775384
320319
314558
4933024
138968
4549444
616407
226186
216653
258310
215191
324017
4491114
333812
324016
50879
2634007
181780
159214
4775721
4882698
247010
1421160
142542
195597
133419
130137
239661
164797
143726
2138003
108613
127289
134668
226697
445263
507627
262302
1914825
380112
426834
417051
221555
514870
2372666
324021
4593624
267243
235942
503815
333933
308881
357188
204382
147015
4805092
99224
150038
135796
1863684
23808863
532914
23653715
24849082
23320123
23808825
2542094
508482
23870463
23831457
20960143
23867347
24166192
23718285
4618713
23685301
3792580
23048518
23858833
23769127
118964
10214863
23808873
450109
1157286
6676745
657695
10581004
21131156
3332338
13182166
6485344
4938719
23808850
23707136
24207052
21221440
4330218
23859331
4792724
23858869
1027081
1030378
936449
22767158
23919095
2703276
2410554
151988
3036605
23383897
77442
15147792
24252624
8745240
1095506
1057547
23660327
23660423
23718259
745873
23851764
799544
23859436
23947029
1062267
1027033
2605854
21131121
9929526
23967180
2557412
23733744
21131150
2538857
110492
156823
23693956
23847719
23718296
23804455
24280878
23867393
23685235
23740184
9581378
23859463
23685268
23584009
21333102
21135806
23732569
508491
177051
23323119
22956169
13182283
3044531
19264572
23047396
22669564
6577836
23378854
6953311
12876594
9289116
8109592
21597881
6762979
7288695
8704026
22709711
9310586
22887580
9044244
7225820
22949295
7911551
10330120
6693289
6503766
22243407
22765659
10330113
22979046
22888922
22225660
24219160
7789228
7641402
7532473
6757103
9926298
22808267
21975141
23043448
22950459
8981367
22959596
22960507
23477806
22949358
8107836
9345857
6682544
23718177
10330123
21948882
9854163
8039570
10451151
7895039
22422398
7895112
23095646
7995874
7996036
22950500
8052731
8057744
23077074
16597526
7890472
23086961
11506212
223729888
24504417
22979105
11078697
10314899
254175455
9464310
23473580
9293547
10346996
22308729
22308549
7890421
8059248
9762706
13626187
10815802
6811203
10842919
9218599
22388149
23473624
7804333
7033321
8866028
23018637
9926566
6548986
9926373
6577630
22295649
10330103
10330098
6577746
22890655
418778
4237006
24990411
2130850
693498
554767
79019151
3256160
253905578
128263
25489556
3057170
24307432
136663
2640277
9724566
806637
8990592
1542253
40171223
376169
332812
25423810
4233894
7411869
4233879
6837777
693428
4233546
2641421
24814024
554768
3650701
4224880
554771
4054228
8207673
25806873
620467
5650542
2638176
2981716
3318301
554961
554773
554954
554956
1659172
6607766
794204
24701799
3710630
24814080
737710
25722073
357251
11589540
4234074
801698
8990502
2303265
4273215
731092
4233932
315094
156899794
3944644
4225138
4233638
25321755
4003922
2286844
687936
25722060
24699819
25708334
4237094
281666
2286869
4233950
3273425
1941947
241056
235217
4234055
2638114
152971
25806933
144834
3239729
4233990
4233838
4236853
4234065
354506
4236929
144079
842206
2640242
13206002
715695
15419732
23858895
6313453
6313448
19175652
15018879
15632286
738550
15489904
34254953
738533
19694671
6313305
19617618
15048301
6313459
14376796
34253451
15520238
15489905
15047826
15018847
4622361
15018849
4622354
955563
13945055
738521
27247856
1211890
10022001
15018908
19502975
27128372
16005711
15197288
4621268
739599
15047827
15632042
2493779
8992256
629410
15489897
220296
15018903
80571
14586690
14165489
34959792
13819020
738613
738568
15631373
27128479
19481249
19490636
33070605
15489909
738587
27254210
738594
15417537
15476032
30609643
15695728
14120081
4622319
4622342
468758
14692999
14378915
214966574
35759097
739598
34254954
34253535
19617593
739582
19473114
19468109
27247579
15312274
15109400
15488633
34253448
27254304
31030278
2625432
738558
27306130
5000066
15418712
34253447
15336639
35265738
4622338
4622351
6327957
2665839
18400389
19946321
19946343
6387532
1006388
1006387
11535481
863463
20086461
3339266
19853985
19879770
4225114
7932244
19879830
19589788
19589775
6607796
19534160
6607801
18906902
19507719
14376010
798286
1052527
19639945
9266314
1052508
10296759
19685930
11527158
19898525
1006381
1003630
11535486
20135138
20173018
39755714
8991514
2635106
2665822
19497822
1872178
2959062
5725847
5994920
19997543
2504588
3115997
19674793
15785233
10964806
8760841
977898
9497896
2105680
20135252
20153756
20135118
2501383
20117997
2635406
4304331
5994914
1777159
6390128
19504759
19299918
2639925
19617670
852635
19614562
19899091
22422473
7735401
20148434
1052512
7734049
19927084
39446327
10834718
6607824
40454782
3699065
1005014
19898390
19617655
1051237
8991347
130987
1051241
2634980
19674822
19674848
19515227
19354502
6384117
8989979
2527091
496764
3759517
3035602
1007246
19476468
3186544
246868
19493433
258243
5898137
18931907
62447278
630905
4982757
8002830
19497869
19614139
4347236
19221341
19956653
23416911
507582
17108169
198714
18961848
6145631
19476396
7173891
19468051
3849254
19127977
1949802
18557690
18802678
1314458
19598171
18780463
36075576
18779532
4171717
18739138
4171649
19481221
19490603
15556879
19476277
3166503
2586345
2578024
3706481
18926102
19476306
8358829
3474926
247619
372592
19116418
483430
18681369
18587990
12163307
18780474
18779557
18587993
17300681
533223
3773083
18926070
277043
4570125
19095794
13613158
2737010
18323143
18948244
19242054
1183298
19468354
1117690
18699544
19493499
1163874
247733
246748
18652921
257972
4347239
9113344
1283629
372597
18701513
389505
8245536
4837746
12163309
8002871
19476561
2695676
196554
22294059
20686187
20686237
20484774
14007496
21219147
20686208
21665841
54204633
12669579
22213448
9968932
20995267
17731958
20934612
21665718
1659636
1733469
22295553
7851416
21625459
1906805
6562298
10022835
20584078
21665654
22859782
6562368
6538337
20550046
6122440
22295578
21396585
22113106
21625373
21665779
8588889
22438520
22438495
6378609
9097251
21870943
21871040
22295504
1659637
21035816
319551
7948278
22218159
7436871
6271658
8227890
12196954
7139419
8290264
10430197
21625434
20594907
2455052
22295669
10249476
21665889
7557281
22393159
22426198
11222024
21680066
7463361
22295539
22418172
6477732
7327470
7436902
7288714
21376279
7288731
8174497
8190084
8464460
11676971
24034883
21625410
1659644
20533957
20393474
20333427
22247337
22257189
10958862
23970227
7254547
22295604
22284043
22438541
22295683
22437820
10045624
9836557
6311435
6562432
5920622
24247375
995273
2981747
24814027
2424619
24930583
5257835
1891289
2070598
2959194
2959175
24607644
2639869
973091
1916114
1891218
5448665
2598055
24600510
2981771
858533
1272619
24813629
5730549
379485
2225781
24881948
24930289
1891180
2955847
2955878
1920933
24958081
4337856
24930439
2423350
940865
2743195
25043305
1104425
2743101
2612144
83346
2018178
1733417
13760706
6195287
5853101
2223111
24599923
2947514
24930481
24898907
2947507
1906158
24600115
25168864
4237222
2959118
1208699
4613597
24607474
24654420
733248
446515
733239
4158826
3843831
1328873
2005446
2591355
13793779
24654526
3706784
5616486
3891749
1254010
4250409
1891154
24864304
2959571
2222707
253902777
4283529
253903665
2975332
24930534
31280462
2638250
24607605
2959096
1912478
2955906
1848911
2591343
24594856
24813564
6277145
24318123
11573781
11398772
11550193
3418791
2017106
11270602
11370148
11261418
11045340
3418728
11518949
11267815
11233849
11362133
11292041
11444957
11346041
11236244
2471773
554772
4112277
4160350
254370325
254389275
254358773
6097521
254369783
254358468
843731
1208438
254368649
1204918
254369780
491933
4228916
1987883
4218602
35993685
2759509
36385976
36520331
870872
254358442
5249337
4187664
254358455
36725530
569104
3104912
4160351
843755
254369775
2578619
3873364
36414983
254369264
3925422
1431878
212250667
3677987
1431874
123239513
1087519
36887413
254377180
4112281
254402382
28913009
2988444
3921559
1249775
254370677
3452533
254428106
36767220
1184387
849558
1249772
4171227
36767184
4171230
487255
254370672
844600
36579102
254370776
36931371
33168249
254370663
4225131
5038177
889278
2534148
254369839
47114571
99665
36887317
4265985
3767691
1348994
4225127
254369088
4170696
846570
80878764
974465
254428493
34249282
4112274
36724623
254388679
4101795
36725497
2993872
5102634
8990521
3892554
554758
1435203
27977751
213790185
1191300
3241012
1946658
1207011
1880563
3446476
1527730
5965402
6602147
1145366
1893410
605929
476963
2638036
3113525
25959433
454186
26225081
43094
5767659
4491572
13282803
253973241
5990026
5665964
1257766
3281731
590244
1208016
813034
5350115
5848725
1673748
10972060
2981733
489051
6968492
8989976
828825
842139
2395691
2397220
8990506
2391250
3841452
453859
2391322
2395748
2414628
1971866
2959150
2947521
605968
25525234
5801038
2184863
5690494
5890386
606010
25409099
1972575
165233
1505206
2374261
2507979
4468772
5100698
4233727
3015598
2931715
64242136
1090747
127204
1871197
1950269
1274106
2947502
138196
476954
26346859
4491827
925160
4468842
5777979
642770
23184232
4907424
4468783
2391185
2386865
2391162
4498988
6990568
10611570
10276482
17306898
10609150
7749067
7582775
10473849
8965390
8758916
17339778
19459023
17763612
10186916
15790086
7550938
8833848
16526281
10605952
10375226
10186765
8587356
17605165
7444841
8338345
17479163
8172158
9283543
17454759
8342645
9555820
6698601
17654171
9277866
10615590
9905621
9954680
9166237
9277778
9166219
16275815
8736054
3245046
15592317
12238230
8587036
17996460
8967943
8674601
17846852
8890854
8770544
9728304
8423790
9759912
9519533
16954706
11113822
10473743
10659912
7415239
17891517
10171251
9166196
9055330
9201487
17858417
17858432
8771007
7073521
10212201
8770560
10473839
8057176
6698435
16908181
9392686
8601744
9974763
17620763
8790779
17507970
12548942
7581716
17339793
17339820
17454889
10141113
7073544
10615878
8057639
10615859
8675744
17859708
10208499
7287530
17456175
214982802
7082408
8338369
11004347
11755220
32294970
12013305
13793434
32294836
12041700
32295366
12104587
254495328
32372320
567365
13064496
32402408
32195417
11573681
11779968
32296785
32802270
11623380
11452303
11523726
11247318
32633281
31036820
2964839
11550191
32342170
32342252
32372123
11372037
32295053
32832972
11834093
11002621
32208872
32192438
32344748
11437066
31302080
32770424
32799961
31027769
31226568
11970578
4267456
12207536
11262228
11970827
11917690
32400183
11004786
31183454
32580979
11890860
31303975
1434851
31041678
31073703
715689
31539131
31183274
176274
12015621
11890921
11778085
32833307
32251168
254458527
30771524
32811795
11469962
31043283
11813838
11814013
32798757
108130
32208933
31314824
32252961
11890774
31031766
11550196
31073516
11890804
31183651
10497556
489005
11918741
11970258
32192509
32770389
32660491
32802732
11917689
11382133
11496935
3629882
2965264
5690939
22112899
22313794
23653716
6490192
14150279
5990165
23732079
12388287
2414500
2016440
23142628
5621978
21331433
12103868
3516957
1259239
6351172
3844411
6761951
3016797
7735468
6649587
21909468
6022756
11186041
2874999
2354420
24068184
3782537
5374552
7277583
4802818
4542106
2158937
4468910
3892562
5336161
4469244
959932
5354858
7360289
24706984
6249720
5813882
3983667
5051376
6536417
6022486
3869140
3516901
24628761
3516900
6355492
3659035
7926145
2111173
4918760
4970967
997461
111206
2781705
9675414
1104644
5309832
5336298
826041
202961
1976804
350803
3017137
5412069
3583429
3515411
3516274
3516275
7948169
1032338
2464465
24339604
24350604
2966503
23142648
1031422
8408936
23653714
18173268
871676
724400
10537608
1257462
2876766
3088726
2838121
2332438
2598838
3089587
1169940
13524902
13121580
6320609
13884116
4622297
15037565
4622284
34626276
33318733
13381341
34271068
13334002
13395865
4618948
4618962
4618792
2966998
4621522
6161354
12344840
4621287
2874448
13156613
14282954
14098067
14414021
13822103
2932445
2212924
4621500
14134963
4618983
13582488
13580862
15016597
2913202
20173123
14358978
14921880
4618936
30313928
14994205
4621414
2654807
14099343
2912865
14168681
253915599
4621343
30124370
4618892
4618915
4619052
59813730
7100266
4619069
4621099
253914856
14146221
15046581
6319857
8475788
4618867
4621474
14879200
32002734
13867530
33967175
1164956
14450851
2913367
131852
2913332
13970949
4621358
14039787
6320535
6161365
4618844
10712086
32643938
32986623
14696064
4621477
13333950
29554572
5101374
14098002
14761449
13297140
4618880
123027736
13297218
6082669
4618929
4621380
32296633
13751553
4621368
4621303
2226320
34253452
2476395
2326731
10455627
3172021
2556707
254504777
254504494
4112276
2223735
2896149
1876590
8721735
1937321
812641
1868013
3439604
1865868
11217198
3617248
58726704
455580
11204554
24496835
362452
3792464
41811
432769
17357844
45654049
9493365
2439513
14978228
30662241
1076593
427295
5961874
60791959
58726705
3138954
739589
58726707
254460853
258380
1653071
4724458
955557
1866707
3521248
864164
263439628
2892521
2089543
28737348
2199365
2199473
5003290
4173285
552883
11723743
2287918
1847474
254554872
2992615
3643943
18293030
25117518
254575768
2391253
3792516
2391196
254460274
4273256
18041858
2223579
2326743
222176610
2326761
496392
4724475
254460024
1899868
1617075
3246720
1855380
31215219
4723099
24143074
2671560
1399837
449983
183102797
31212227
183102755
67603611
254513893
2912219
254049489
88671
39101459
42632076
441275
3168280
1917340
2612251
1849099
3164812
1253916
92055
3602177
3017322
92951
3311037
2935270
100742
3615438
2985455
3545216
254049047
3015301
2407956
2875648
7414429
25541302
254049257
3799286
120758
3089230
4139109
1500929
35185333
616933
745857
254048725
1253835
221611474
1583341
2579823
122769
128006
3239593
3890134
110495
106127
3134174
39488
2673522
116513
1572978
310439
8850763
2492879
2070953
11280605
5194179
10759415
2464269
1945531
2644844
1214419
2787988
2139396
222771932
254048309
4844666
254048368
3186035
814149
254048175
3017185
1434015
4605642
1019712
549690
2319913
983836
37294086
3205358
2848127
1739146
248721
1174804
2818318
2965221
2896124
254048509
58883090
2542397
1973946
3017015
3205098
85910804
3183734
2756786
10154096
15128217
10136243
49571013
10142443
16388321
37268239
5396231
50585015
37246618
6589342
36930085
19810693
37031082
16943610
7112472
10458550
16735456
36917082
36877371
15520518
15595020
36621713
15201840
7852936
6739901
36755733
37498654
17014304
22112851
15642934
14410978
819453
7074640
22597917
15551348
17677440
9198945
18191611
19129006
5143280
15966472
8372157
18020161
35792286
2206625
1892512
2838748
1927585
930228
1337364
16404866
37156417
4223280
16973220
13967334
37107155
35559082
16407438
36215021
3457870
5767395
12456983
14251229
16728034
36470289
37550363
35762696
6546320
16686493
36648642
36528400
21618323
6213501
37004398
3819516
1937293
36458140
3694126
812223
2384438
50736694
36739616
4573660
